timestamps population node_ids
49.9000000000993 cortcol 13
240.9000000001205 cortcol 10
300.60000000013406 cortcol 13
49.80000000009931 cortcol 10
454.300000000169 cortcol 9
22.500000000100183 cortcol 7
49.9000000000993 cortcol 7
240.9000000001205 cortcol 7
300.60000000013406 cortcol 7
338.80000000014275 cortcol 7
454.300000000169 cortcol 7
22.40000000010018 cortcol 8
49.9000000000993 cortcol 8
240.9000000001205 cortcol 8
300.60000000013406 cortcol 8
338.9000000001428 cortcol 8
454.300000000169 cortcol 8
22.40000000010018 cortcol 9
49.9000000000993 cortcol 9
240.9000000001205 cortcol 9
300.60000000013406 cortcol 9
338.9000000001428 cortcol 9
22.500000000100183 cortcol 10
22.600000000100184 cortcol 55
240.9000000001205 cortcol 27
338.9000000001428 cortcol 27
48.2000000000994 cortcol 45
239.70000000012024 cortcol 45
299.20000000013374 cortcol 45
337.50000000014245 cortcol 45
453.0000000001687 cortcol 45
21.90000000010017 cortcol 46
49.200000000099344 cortcol 46
22.100000000100177 cortcol 45
239.5000000001202 cortcol 46
337.6000000001425 cortcol 46
452.8000000001687 cortcol 46
21.70000000010017 cortcol 47
49.200000000099344 cortcol 47
239.60000000012025 cortcol 47
299.60000000013383 cortcol 47
337.8000000001425 cortcol 47
299.4000000001338 cortcol 46
453.4000000001688 cortcol 44
337.6000000001425 cortcol 44
299.4000000001338 cortcol 44
337.7000000001425 cortcol 41
453.0000000001687 cortcol 41
22.100000000100177 cortcol 42
49.10000000009935 cortcol 42
239.40000000012017 cortcol 42
299.5000000001338 cortcol 42
337.50000000014245 cortcol 42
453.10000000016873 cortcol 42
21.90000000010017 cortcol 43
47.70000000009943 cortcol 43
239.70000000012024 cortcol 43
299.4000000001338 cortcol 43
337.6000000001425 cortcol 43
453.6000000001689 cortcol 43
21.90000000010017 cortcol 44
49.200000000099344 cortcol 44
239.5000000001202 cortcol 44
453.5000000001688 cortcol 47
21.400000000100167 cortcol 48
49.30000000009934 cortcol 48
240.3000000001204 cortcol 48
22.500000000100183 cortcol 52
50.0000000000993 cortcol 52
240.9000000001205 cortcol 52
300.60000000013406 cortcol 52
338.9000000001428 cortcol 52
454.300000000169 cortcol 52
22.40000000010018 cortcol 53
49.9000000000993 cortcol 53
240.9000000001205 cortcol 53
300.60000000013406 cortcol 53
338.9000000001428 cortcol 53
454.300000000169 cortcol 53
22.500000000100183 cortcol 54
49.70000000009932 cortcol 54
240.9000000001205 cortcol 54
300.60000000013406 cortcol 54
338.9000000001428 cortcol 54
453.10000000016873 cortcol 51
299.60000000013383 cortcol 41
337.6000000001425 cortcol 51
239.9000000001203 cortcol 51
299.30000000013376 cortcol 48
337.8000000001425 cortcol 48
453.4000000001688 cortcol 48
21.00000000010016 cortcol 49
48.90000000009936 cortcol 49
240.0000000001203 cortcol 49
299.8000000001339 cortcol 49
337.8000000001425 cortcol 49
453.3000000001688 cortcol 49
21.800000000100173 cortcol 50
49.30000000009934 cortcol 50
240.20000000012035 cortcol 50
299.8000000001339 cortcol 50
337.7000000001425 cortcol 50
453.10000000016873 cortcol 50
21.60000000010017 cortcol 51
49.10000000009935 cortcol 51
299.5000000001338 cortcol 51
300.60000000013406 cortcol 27
239.60000000012025 cortcol 41
21.800000000100173 cortcol 41
240.9000000001205 cortcol 31
300.60000000013406 cortcol 31
339.0000000001428 cortcol 31
454.300000000169 cortcol 31
21.60000000010017 cortcol 32
49.30000000009934 cortcol 32
239.80000000012024 cortcol 32
50.0000000000993 cortcol 31
299.60000000013383 cortcol 32
452.9000000001687 cortcol 32
21.800000000100173 cortcol 33
49.30000000009934 cortcol 33
239.80000000012024 cortcol 33
299.5000000001338 cortcol 33
337.8000000001425 cortcol 33
453.0000000001687 cortcol 33
337.7000000001425 cortcol 32
22.500000000100183 cortcol 31
454.300000000169 cortcol 30
338.9000000001428 cortcol 30
454.300000000169 cortcol 27
22.30000000010018 cortcol 28
49.9000000000993 cortcol 28
240.9000000001205 cortcol 28
300.50000000013404 cortcol 28
338.9000000001428 cortcol 28
454.300000000169 cortcol 28
22.500000000100183 cortcol 29
50.0000000000993 cortcol 29
240.9000000001205 cortcol 29
300.60000000013406 cortcol 29
338.80000000014275 cortcol 29
454.200000000169 cortcol 29
22.40000000010018 cortcol 30
49.9000000000993 cortcol 30
240.9000000001205 cortcol 30
300.60000000013406 cortcol 30
20.60000000010016 cortcol 34
49.40000000009933 cortcol 34
239.9000000001203 cortcol 34
299.4000000001338 cortcol 34
49.30000000009934 cortcol 38
239.80000000012024 cortcol 38
299.5000000001338 cortcol 38
337.8000000001425 cortcol 38
453.2000000001688 cortcol 38
22.000000000100176 cortcol 39
48.50000000009938 cortcol 39
239.60000000012025 cortcol 39
298.80000000013365 cortcol 39
338.00000000014256 cortcol 39
452.9000000001687 cortcol 39
21.70000000010017 cortcol 40
48.80000000009937 cortcol 40
240.10000000012036 cortcol 40
299.4000000001338 cortcol 40
337.90000000014254 cortcol 40
453.10000000016873 cortcol 40
21.90000000010017 cortcol 38
48.80000000009937 cortcol 41
453.2000000001688 cortcol 37
299.30000000013376 cortcol 37
338.00000000014256 cortcol 34
453.2000000001688 cortcol 34
21.400000000100167 cortcol 35
49.40000000009933 cortcol 35
240.20000000012035 cortcol 35
299.4000000001338 cortcol 35
337.90000000014254 cortcol 35
452.9000000001687 cortcol 35
22.000000000100176 cortcol 36
49.30000000009934 cortcol 36
240.0000000001203 cortcol 36
299.60000000013383 cortcol 36
337.90000000014254 cortcol 36
453.2000000001688 cortcol 36
21.70000000010017 cortcol 37
49.10000000009935 cortcol 37
240.10000000012036 cortcol 37
337.6000000001425 cortcol 37
828.1999999998945 cortcol 16
858.6999999998668 cortcol 16
899.4999999998297 cortcol 16
687.5000000000225 cortcol 56
772.3999999999453 cortcol 56
828.1999999998945 cortcol 56
858.6999999998668 cortcol 56
899.4999999998297 cortcol 56
933.8999999997984 cortcol 56
967.199999999768 cortcol 56
640.9000000000649 cortcol 56
533.3000000001628 cortcol 57
603.0000000000994 cortcol 57
640.6000000000652 cortcol 57
687.6000000000224 cortcol 57
772.3999999999453 cortcol 57
828.0999999998946 cortcol 57
858.7999999998667 cortcol 57
899.4999999998297 cortcol 57
556.100000000142 cortcol 57
603.0000000000994 cortcol 56
556.3000000001418 cortcol 56
533.2000000001628 cortcol 56
772.3999999999453 cortcol 54
828.1999999998945 cortcol 54
858.6999999998668 cortcol 54
899.4999999998297 cortcol 54
933.8999999997984 cortcol 54
967.199999999768 cortcol 54
533.3000000001628 cortcol 55
556.3000000001418 cortcol 55
603.0000000000994 cortcol 55
640.800000000065 cortcol 55
687.7000000000223 cortcol 55
772.3999999999453 cortcol 55
828.1999999998945 cortcol 55
858.7999999998667 cortcol 55
899.5999999998296 cortcol 55
933.8999999997984 cortcol 55
967.199999999768 cortcol 55
933.7999999997984 cortcol 57
966.9999999997684 cortcol 57
533.3000000001628 cortcol 58
556.5000000001417 cortcol 58
559.2000000001392 cortcol 60
605.600000000097 cortcol 60
643.4000000000626 cortcol 60
690.30000000002 cortcol 60
774.7999999999431 cortcol 60
830.6999999998923 cortcol 60
861.1999999998645 cortcol 60
901.9999999998274 cortcol 60
936.499999999796 cortcol 60
969.7999999997658 cortcol 60
535.8000000001605 cortcol 61
559.3000000001391 cortcol 61
605.4000000000972 cortcol 61
643.5000000000625 cortcol 61
690.4000000000199 cortcol 61
774.7999999999431 cortcol 61
830.5999999998924 cortcol 61
535.8000000001605 cortcol 60
687.4000000000226 cortcol 54
966.9999999997684 cortcol 59
899.4999999998297 cortcol 59
602.9000000000995 cortcol 58
640.7000000000651 cortcol 58
687.7000000000223 cortcol 58
772.3999999999453 cortcol 58
828.1999999998945 cortcol 58
858.7999999998667 cortcol 58
899.4999999998297 cortcol 58
933.8999999997984 cortcol 58
967.199999999768 cortcol 58
533.3000000001628 cortcol 59
556.2000000001419 cortcol 59
603.0000000000994 cortcol 59
640.800000000065 cortcol 59
687.7000000000223 cortcol 59
772.3999999999453 cortcol 59
828.1999999998945 cortcol 59
858.7999999998667 cortcol 59
933.8999999997984 cortcol 59
861.2999999998644 cortcol 61
640.800000000065 cortcol 54
556.3000000001418 cortcol 54
933.199999999799 cortcol 48
966.199999999769 cortcol 48
532.2000000001638 cortcol 49
555.9000000001422 cortcol 49
602.2000000001001 cortcol 49
639.1000000000665 cortcol 49
686.8000000000231 cortcol 49
898.6999999998304 cortcol 48
771.1999999999464 cortcol 49
857.5999999998678 cortcol 49
898.1999999998309 cortcol 49
933.3999999997988 cortcol 49
966.199999999769 cortcol 49
532.0000000001639 cortcol 50
556.100000000142 cortcol 50
602.1000000001002 cortcol 50
827.0999999998955 cortcol 49
857.8999999998675 cortcol 48
827.7999999998949 cortcol 48
771.2999999999463 cortcol 48
966.2999999997688 cortcol 46
532.4000000001636 cortcol 47
555.7000000001424 cortcol 47
600.9000000001013 cortcol 47
639.1000000000665 cortcol 47
686.8000000000231 cortcol 47
770.9999999999466 cortcol 47
827.0999999998955 cortcol 47
858.2999999998672 cortcol 47
898.2999999998308 cortcol 47
933.199999999799 cortcol 47
966.5999999997688 cortcol 47
532.3000000001637 cortcol 48
556.2000000001419 cortcol 48
600.8000000001014 cortcol 48
640.3000000000654 cortcol 48
686.900000000023 cortcol 48
640.3000000000654 cortcol 50
686.6000000000233 cortcol 50
771.2999999999463 cortcol 50
827.3999999998953 cortcol 50
828.1999999998945 cortcol 52
858.7999999998667 cortcol 52
899.4999999998297 cortcol 52
933.8999999997984 cortcol 52
967.199999999768 cortcol 52
533.3000000001628 cortcol 53
556.100000000142 cortcol 53
603.1000000000993 cortcol 53
640.800000000065 cortcol 53
687.7000000000223 cortcol 53
772.3999999999453 cortcol 53
828.1999999998945 cortcol 53
858.7999999998667 cortcol 53
899.4999999998297 cortcol 53
933.8999999997984 cortcol 53
966.9999999997684 cortcol 53
533.2000000001628 cortcol 54
772.3999999999453 cortcol 52
603.1000000000993 cortcol 54
687.7000000000223 cortcol 52
602.7000000000996 cortcol 52
858.0999999998674 cortcol 50
898.3999999998307 cortcol 50
933.5999999997988 cortcol 50
966.199999999769 cortcol 50
532.2000000001638 cortcol 51
554.9000000001431 cortcol 51
602.1000000001002 cortcol 51
640.0000000000657 cortcol 51
686.5000000000234 cortcol 51
771.1999999999464 cortcol 51
826.6999999998959 cortcol 51
857.399999999868 cortcol 51
898.099999999831 cortcol 51
932.9999999997992 cortcol 51
965.9999999997692 cortcol 51
533.3000000001628 cortcol 52
556.3000000001418 cortcol 52
640.7000000000651 cortcol 52
933.199999999799 cortcol 46
901.9999999998274 cortcol 61
969.699999999766 cortcol 61
774.899999999943 cortcol 71
830.5999999998924 cortcol 71
861.2999999998644 cortcol 71
901.9999999998274 cortcol 71
936.399999999796 cortcol 71
969.699999999766 cortcol 71
535.8000000001605 cortcol 72
690.30000000002 cortcol 71
559.1000000001393 cortcol 72
643.4000000000626 cortcol 72
690.4000000000199 cortcol 72
774.899999999943 cortcol 72
830.6999999998923 cortcol 72
861.2999999998644 cortcol 72
902.0999999998272 cortcol 72
936.399999999796 cortcol 72
605.7000000000969 cortcol 72
643.2000000000628 cortcol 71
605.5000000000971 cortcol 71
559.3000000001391 cortcol 71
830.6999999998923 cortcol 69
861.2999999998644 cortcol 69
901.9999999998274 cortcol 69
936.499999999796 cortcol 69
969.7999999997658 cortcol 69
535.8000000001605 cortcol 70
558.8000000001396 cortcol 70
605.7000000000969 cortcol 70
643.3000000000627 cortcol 70
690.20000000002 cortcol 70
774.7999999999431 cortcol 70
830.5999999998924 cortcol 70
861.1999999998645 cortcol 70
901.9999999998274 cortcol 70
936.2999999997962 cortcol 70
969.7999999997658 cortcol 70
535.8000000001605 cortcol 71
969.7999999997658 cortcol 72
535.7000000001606 cortcol 73
559.0000000001394 cortcol 73
605.7000000000969 cortcol 73
605.4000000000972 cortcol 75
643.3000000000627 cortcol 75
690.30000000002 cortcol 75
774.899999999943 cortcol 75
830.6999999998923 cortcol 75
861.2999999998644 cortcol 75
902.0999999998272 cortcol 75
936.399999999796 cortcol 75
969.699999999766 cortcol 75
535.9000000001604 cortcol 76
559.1000000001393 cortcol 76
605.5000000000971 cortcol 76
643.4000000000626 cortcol 76
690.30000000002 cortcol 76
774.899999999943 cortcol 76
830.6999999998923 cortcol 76
861.2999999998644 cortcol 76
559.0000000001394 cortcol 75
774.899999999943 cortcol 69
535.8000000001605 cortcol 75
936.499999999796 cortcol 74
643.4000000000626 cortcol 73
690.20000000002 cortcol 73
774.899999999943 cortcol 73
830.6999999998923 cortcol 73
861.2999999998644 cortcol 73
901.9999999998274 cortcol 73
936.399999999796 cortcol 73
969.7999999997658 cortcol 73
535.9000000001604 cortcol 74
559.3000000001391 cortcol 74
605.7000000000969 cortcol 74
643.6000000000624 cortcol 74
690.4000000000199 cortcol 74
774.899999999943 cortcol 74
830.6999999998923 cortcol 74
861.3999999998643 cortcol 74
902.0999999998272 cortcol 74
969.7999999997658 cortcol 74
936.399999999796 cortcol 61
690.20000000002 cortcol 69
605.600000000097 cortcol 69
969.699999999766 cortcol 63
535.8000000001605 cortcol 64
559.0000000001394 cortcol 64
605.5000000000971 cortcol 64
643.3000000000627 cortcol 64
690.30000000002 cortcol 64
774.899999999943 cortcol 64
936.399999999796 cortcol 63
830.6999999998923 cortcol 64
901.9999999998274 cortcol 64
936.499999999796 cortcol 64
969.7999999997658 cortcol 64
535.8000000001605 cortcol 65
559.1000000001393 cortcol 65
605.7000000000969 cortcol 65
643.5000000000625 cortcol 65
861.2999999998644 cortcol 64
901.9999999998274 cortcol 63
861.1999999998645 cortcol 63
830.5999999998924 cortcol 63
535.8000000001605 cortcol 62
558.9000000001395 cortcol 62
605.7000000000969 cortcol 62
643.4000000000626 cortcol 62
690.30000000002 cortcol 62
774.899999999943 cortcol 62
830.5999999998924 cortcol 62
861.3999999998643 cortcol 62
901.9999999998274 cortcol 62
936.499999999796 cortcol 62
969.7999999997658 cortcol 62
535.8000000001605 cortcol 63
558.9000000001395 cortcol 63
605.7000000000969 cortcol 63
643.3000000000627 cortcol 63
690.30000000002 cortcol 63
774.7999999999431 cortcol 63
690.20000000002 cortcol 65
774.899999999943 cortcol 65
830.6999999998923 cortcol 65
861.2999999998644 cortcol 65
861.3999999998643 cortcol 67
901.9999999998274 cortcol 67
936.399999999796 cortcol 67
969.7999999997658 cortcol 67
535.8000000001605 cortcol 68
559.2000000001392 cortcol 68
605.7000000000969 cortcol 68
643.5000000000625 cortcol 68
690.30000000002 cortcol 68
774.899999999943 cortcol 68
830.6999999998923 cortcol 68
861.2999999998644 cortcol 68
902.0999999998272 cortcol 68
936.499999999796 cortcol 68
969.7999999997658 cortcol 68
535.8000000001605 cortcol 69
558.9000000001395 cortcol 69
830.6999999998923 cortcol 67
643.3000000000627 cortcol 69
774.899999999943 cortcol 67
643.4000000000626 cortcol 67
902.0999999998272 cortcol 65
936.399999999796 cortcol 65
969.699999999766 cortcol 65
535.8000000001605 cortcol 66
558.8000000001396 cortcol 66
605.600000000097 cortcol 66
643.5000000000625 cortcol 66
690.30000000002 cortcol 66
774.899999999943 cortcol 66
830.6999999998923 cortcol 66
861.2999999998644 cortcol 66
902.0999999998272 cortcol 66
936.399999999796 cortcol 66
969.599999999766 cortcol 66
535.8000000001605 cortcol 67
559.1000000001393 cortcol 67
605.600000000097 cortcol 67
690.30000000002 cortcol 67
898.5999999998305 cortcol 46
857.8999999998675 cortcol 46
827.1999999998955 cortcol 46
640.7000000000651 cortcol 26
687.3000000000227 cortcol 26
772.3999999999453 cortcol 26
828.0999999998946 cortcol 26
858.6999999998668 cortcol 26
899.4999999998297 cortcol 26
933.7999999997984 cortcol 26
603.0000000000994 cortcol 26
967.0999999997682 cortcol 26
556.100000000142 cortcol 27
603.0000000000994 cortcol 27
640.6000000000652 cortcol 27
687.8000000000222 cortcol 27
772.3999999999453 cortcol 27
828.1999999998945 cortcol 27
858.6999999998668 cortcol 27
533.3000000001628 cortcol 27
556.2000000001419 cortcol 26
533.2000000001628 cortcol 26
967.199999999768 cortcol 25
687.8000000000222 cortcol 24
772.3999999999453 cortcol 24
828.1999999998945 cortcol 24
858.7999999998667 cortcol 24
899.5999999998296 cortcol 24
933.8999999997984 cortcol 24
967.199999999768 cortcol 24
533.3000000001628 cortcol 25
556.3000000001418 cortcol 25
603.0000000000994 cortcol 25
640.7000000000651 cortcol 25
687.7000000000223 cortcol 25
772.3999999999453 cortcol 25
828.1999999998945 cortcol 25
858.6999999998668 cortcol 25
899.4999999998297 cortcol 25
933.8999999997984 cortcol 25
899.4999999998297 cortcol 27
933.8999999997984 cortcol 27
966.8999999997684 cortcol 27
533.3000000001628 cortcol 28
533.3000000001628 cortcol 30
556.2000000001419 cortcol 30
602.8000000000995 cortcol 30
640.6000000000652 cortcol 30
687.3000000000227 cortcol 30
772.3999999999453 cortcol 30
828.1999999998945 cortcol 30
858.6999999998668 cortcol 30
899.4999999998297 cortcol 30
933.8999999997984 cortcol 30
967.0999999997682 cortcol 30
533.4000000001627 cortcol 31
556.3000000001418 cortcol 31
603.0000000000994 cortcol 31
640.800000000065 cortcol 31
687.7000000000223 cortcol 31
772.4999999999452 cortcol 31
967.199999999768 cortcol 29
640.9000000000649 cortcol 24
933.8999999997984 cortcol 29
858.6999999998668 cortcol 29
556.2000000001419 cortcol 28
602.8000000000995 cortcol 28
640.7000000000651 cortcol 28
687.6000000000224 cortcol 28
772.3999999999453 cortcol 28
828.1999999998945 cortcol 28
858.7999999998667 cortcol 28
899.4999999998297 cortcol 28
933.7999999997984 cortcol 28
967.0999999997682 cortcol 28
533.3000000001628 cortcol 29
556.3000000001418 cortcol 29
602.9000000000995 cortcol 29
640.800000000065 cortcol 29
687.6000000000224 cortcol 29
772.3999999999453 cortcol 29
828.1999999998945 cortcol 29
899.4999999998297 cortcol 29
828.1999999998945 cortcol 31
603.0000000000994 cortcol 24
533.3000000001628 cortcol 24
899.4999999998297 cortcol 18
933.7999999997984 cortcol 18
966.9999999997684 cortcol 18
533.3000000001628 cortcol 19
556.2000000001419 cortcol 19
603.1000000000993 cortcol 19
640.800000000065 cortcol 19
858.6999999998668 cortcol 18
687.6000000000224 cortcol 19
828.1999999998945 cortcol 19
858.7999999998667 cortcol 19
899.4999999998297 cortcol 19
933.8999999997984 cortcol 19
967.0999999997682 cortcol 19
533.3000000001628 cortcol 20
556.4000000001417 cortcol 20
772.3999999999453 cortcol 19
828.0999999998946 cortcol 18
772.2999999999454 cortcol 18
687.3000000000227 cortcol 18
933.7999999997984 cortcol 16
967.199999999768 cortcol 16
533.2000000001628 cortcol 17
556.2000000001419 cortcol 17
602.9000000000995 cortcol 17
640.7000000000651 cortcol 17
687.5000000000225 cortcol 17
772.3999999999453 cortcol 17
828.1999999998945 cortcol 17
858.6999999998668 cortcol 17
899.4999999998297 cortcol 17
933.7999999997984 cortcol 17
967.0999999997682 cortcol 17
533.2000000001628 cortcol 18
556.2000000001419 cortcol 18
602.8000000000995 cortcol 18
640.7000000000651 cortcol 18
603.0000000000994 cortcol 20
640.800000000065 cortcol 20
687.5000000000225 cortcol 20
772.3999999999453 cortcol 20
772.3999999999453 cortcol 22
828.1999999998945 cortcol 22
858.7999999998667 cortcol 22
899.4999999998297 cortcol 22
933.8999999997984 cortcol 22
967.199999999768 cortcol 22
533.3000000001628 cortcol 23
556.4000000001417 cortcol 23
603.0000000000994 cortcol 23
640.800000000065 cortcol 23
687.7000000000223 cortcol 23
772.3999999999453 cortcol 23
828.1999999998945 cortcol 23
858.7999999998667 cortcol 23
899.4999999998297 cortcol 23
933.8999999997984 cortcol 23
967.0999999997682 cortcol 23
687.7000000000223 cortcol 22
556.7000000001415 cortcol 24
640.7000000000651 cortcol 22
556.5000000001417 cortcol 22
828.1999999998945 cortcol 20
858.8999999998666 cortcol 20
899.5999999998296 cortcol 20
933.8999999997984 cortcol 20
967.199999999768 cortcol 20
533.2000000001628 cortcol 21
556.3000000001418 cortcol 21
602.8000000000995 cortcol 21
640.7000000000651 cortcol 21
687.4000000000226 cortcol 21
772.3999999999453 cortcol 21
828.0999999998946 cortcol 21
858.6999999998668 cortcol 21
899.4999999998297 cortcol 21
933.7999999997984 cortcol 21
967.0999999997682 cortcol 21
533.3000000001628 cortcol 22
602.9000000000995 cortcol 22
858.8999999998666 cortcol 31
899.5999999998296 cortcol 31
933.8999999997984 cortcol 31
686.7000000000232 cortcol 41
771.3999999999462 cortcol 41
826.8999999998957 cortcol 41
858.1999999998673 cortcol 41
898.3999999998307 cortcol 41
932.4999999997996 cortcol 41
964.2999999997708 cortcol 41
640.3000000000654 cortcol 41
532.3000000001637 cortcol 42
602.2000000001001 cortcol 42
640.4000000000653 cortcol 42
686.8000000000231 cortcol 42
771.1999999999464 cortcol 42
826.9999999998956 cortcol 42
858.0999999998674 cortcol 42
898.4999999998306 cortcol 42
556.100000000142 cortcol 42
602.1000000001002 cortcol 41
554.3000000001437 cortcol 41
532.1000000001638 cortcol 41
771.4999999999461 cortcol 39
827.8999999998948 cortcol 39
858.0999999998674 cortcol 39
898.4999999998306 cortcol 39
933.4999999997988 cortcol 39
966.4999999997688 cortcol 39
531.900000000164 cortcol 40
556.0000000001421 cortcol 40
601.5000000001007 cortcol 40
639.8000000000659 cortcol 40
686.8000000000231 cortcol 40
771.1999999999464 cortcol 40
826.9999999998956 cortcol 40
857.9999999998674 cortcol 40
898.2999999998308 cortcol 40
932.3999999997998 cortcol 40
966.2999999997688 cortcol 40
932.8999999997992 cortcol 42
966.3999999997689 cortcol 42
532.3000000001637 cortcol 43
555.9000000001422 cortcol 43
555.2000000001428 cortcol 45
602.4000000000999 cortcol 45
640.3000000000654 cortcol 45
685.1000000000247 cortcol 45
688.2000000000219 cortcol 45
771.0999999999465 cortcol 45
826.8999999998957 cortcol 45
857.2999999998681 cortcol 45
898.1999999998309 cortcol 45
932.4999999997996 cortcol 45
966.2999999997688 cortcol 45
531.900000000164 cortcol 46
556.100000000142 cortcol 46
601.7000000001005 cortcol 46
639.2000000000664 cortcol 46
686.7000000000232 cortcol 46
771.1999999999464 cortcol 46
530.9000000001649 cortcol 45
686.900000000023 cortcol 39
966.199999999769 cortcol 44
898.7999999998303 cortcol 44
602.6000000000997 cortcol 43
640.3000000000654 cortcol 43
686.8000000000231 cortcol 43
771.4999999999461 cortcol 43
826.9999999998956 cortcol 43
857.7999999998676 cortcol 43
898.8999999998302 cortcol 43
932.4999999997996 cortcol 43
965.8999999997692 cortcol 43
532.2000000001638 cortcol 44
556.0000000001421 cortcol 44
602.5000000000998 cortcol 44
640.3000000000654 cortcol 44
686.900000000023 cortcol 44
771.1999999999464 cortcol 44
827.1999999998955 cortcol 44
857.7999999998676 cortcol 44
932.9999999997992 cortcol 44
640.3000000000654 cortcol 39
602.3000000001 cortcol 39
556.2000000001419 cortcol 39
932.5999999997996 cortcol 33
966.3999999997689 cortcol 33
532.4000000001636 cortcol 34
555.8000000001423 cortcol 34
602.2000000001001 cortcol 34
640.3000000000654 cortcol 34
687.2000000000228 cortcol 34
771.1999999999464 cortcol 34
827.0999999998955 cortcol 34
857.9999999998674 cortcol 34
898.5999999998305 cortcol 34
933.3999999997988 cortcol 34
965.8999999997692 cortcol 34
532.5000000001635 cortcol 35
554.8000000001432 cortcol 35
602.3000000001 cortcol 35
639.9000000000658 cortcol 35
898.1999999998309 cortcol 33
685.2000000000246 cortcol 35
857.399999999868 cortcol 33
771.1999999999464 cortcol 33
967.0999999997682 cortcol 31
532.4000000001636 cortcol 32
556.0000000001421 cortcol 32
602.0000000001003 cortcol 32
640.0000000000657 cortcol 32
686.900000000023 cortcol 32
771.1999999999464 cortcol 32
827.1999999998955 cortcol 32
857.2999999998681 cortcol 32
898.3999999998307 cortcol 32
933.3999999997988 cortcol 32
966.3999999997689 cortcol 32
532.6000000001634 cortcol 33
554.5000000001435 cortcol 33
602.5000000000998 cortcol 33
639.2000000000664 cortcol 33
686.7000000000232 cortcol 33
826.8999999998957 cortcol 33
936.399999999796 cortcol 76
688.2000000000219 cortcol 35
826.7999999998958 cortcol 35
826.7999999998958 cortcol 37
857.1999999998682 cortcol 37
898.099999999831 cortcol 37
932.5999999997996 cortcol 37
966.199999999769 cortcol 37
532.2000000001638 cortcol 38
556.100000000142 cortcol 38
601.6000000001006 cortcol 38
639.0000000000666 cortcol 38
686.7000000000232 cortcol 38
771.0999999999465 cortcol 38
826.9999999998956 cortcol 38
857.5999999998678 cortcol 38
898.4999999998306 cortcol 38
932.5999999997996 cortcol 38
965.5999999997696 cortcol 38
532.1000000001638 cortcol 39
770.9999999999466 cortcol 37
771.2999999999463 cortcol 35
686.900000000023 cortcol 37
602.3000000001 cortcol 37
857.5999999998678 cortcol 35
898.1999999998309 cortcol 35
932.4999999997996 cortcol 35
966.4999999997688 cortcol 35
532.3000000001637 cortcol 36
556.0000000001421 cortcol 36
602.4000000000999 cortcol 36
640.3000000000654 cortcol 36
686.8000000000231 cortcol 36
771.2999999999463 cortcol 36
826.6999999998959 cortcol 36
857.7999999998676 cortcol 36
898.4999999998306 cortcol 36
932.5999999997996 cortcol 36
966.199999999769 cortcol 36
532.2000000001638 cortcol 37
555.8000000001423 cortcol 37
639.9000000000658 cortcol 37
1899.2999999989204 cortcol 79
