edge_type_id target_model_id target_label source_label weight_max weight_func weight_sigma delay params_file
1172 476457450 e4Nr5a1 i5Sst -0.3362333881 DirectionRule_others 90.0 1.5 i2e.json
1173 476457450 e4Nr5a1 e5noRbp4 5.28912586151 DirectionRule_EE 30.0 2.5 e2e.json
1174 476457450 e4Nr5a1 i6Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
1175 476457450 e4Nr5a1 e6Ntsr1 0.0 DirectionRule_EE 30.0 0.0 e2e.json
1176 479225080 e4Rorb e5Rbp4 6.301876030090001 DirectionRule_EE 30.0 2.5 e2e.json
1177 479225080 e4Rorb e23Cux2 5.63852065849 DirectionRule_EE 30.0 1.6 e2e.json
1178 479225080 e4Rorb i6Pvalb -0.1158920855069999 DirectionRule_others 90.0 0.9 i2e.json
1179 479225080 e4Rorb e4Scnn1a 8.258774376269999 DirectionRule_EE 30.0 1.3 e2e.json
1180 479225080 e4Rorb i23Pvalb -0.80122923313 DirectionRule_others 90.0 0.9 i2e.json
1181 479225080 e4Rorb i6Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1182 479225080 e4Rorb i5Htr3a -0.414922281444 DirectionRule_others 90.0 1.5 i2e.json
1183 479225080 e4Rorb i23Htr3a -0.414922281444 DirectionRule_others 90.0 1.5 i2e.json
1184 479225080 e4Rorb e4Rorb 8.258774376269999 DirectionRule_EE 30.0 1.3 e2e.json
1185 479225080 e4Rorb e4other 8.258774376269999 DirectionRule_EE 30.0 1.3 e2e.json
1186 479225080 e4Rorb i5Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
1187 479225080 e4Rorb i4Pvalb -0.91569055215 DirectionRule_others 90.0 0.9 i2e.json
1188 479225080 e4Rorb i23Sst -0.42922994632 DirectionRule_others 90.0 1.5 i2e.json
1189 479225080 e4Rorb i4Htr3a -0.414922281444 DirectionRule_others 90.0 1.5 i2e.json
1190 479225080 e4Rorb i4Sst -0.414922281444 DirectionRule_others 90.0 1.5 i2e.json
1191 479225080 e4Rorb e4Nr5a1 8.258774376269999 DirectionRule_EE 30.0 1.3 e2e.json
1192 479225080 e4Rorb i1Htr3a -0.60092192485 DirectionRule_others 90.0 3.8 i2e.json
1193 479225080 e4Rorb i5Sst -0.400614616566 DirectionRule_others 90.0 1.5 i2e.json
1194 479225080 e4Rorb e5noRbp4 6.301876030090001 DirectionRule_EE 30.0 2.5 e2e.json
1195 479225080 e4Rorb i6Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
1196 479225080 e4Rorb e6Ntsr1 0.0 DirectionRule_EE 30.0 0.0 e2e.json
1197 479492633 e5noRbp4 e5Rbp4 9.41516605114 DirectionRule_EE 30.0 1.5 e2e.json
1198 479492633 e5noRbp4 e23Cux2 8.4451186398 DirectionRule_EE 30.0 1.8 e2e.json
1199 479492633 e5noRbp4 i6Pvalb -0.079751994786 DirectionRule_others 90.0 0.9 i2e.json
1200 479492633 e5noRbp4 e4Scnn1a 17.9744079158 DirectionRule_EE 30.0 1.5 e2e.json
1201 479492633 e5noRbp4 i23Pvalb -0.196918505645 DirectionRule_others 90.0 0.9 i2e.json
1202 479492633 e5noRbp4 i6Htr3a -0.275685907903 DirectionRule_others 90.0 1.5 i2e.json
1203 479492633 e5noRbp4 i5Htr3a -0.275685907903 DirectionRule_others 90.0 1.5 i2e.json
1204 479492633 e5noRbp4 i23Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1205 479492633 e5noRbp4 e4Rorb 17.9744079158 DirectionRule_EE 30.0 1.5 e2e.json
1206 479492633 e5noRbp4 e4other 17.9744079158 DirectionRule_EE 30.0 1.5 e2e.json
1207 479492633 e5noRbp4 i5Pvalb -0.79751994786 DirectionRule_others 90.0 0.9 i2e.json
1208 479492633 e5noRbp4 i4Pvalb -0.7187525456049999 DirectionRule_others 90.0 0.9 i2e.json
1209 479492633 e5noRbp4 i23Sst -0.216610356209 DirectionRule_others 90.0 1.5 i2e.json
1210 479492633 e5noRbp4 i4Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1211 479492633 e5noRbp4 i4Sst -0.275685907903 DirectionRule_others 90.0 1.5 i2e.json
1212 479492633 e5noRbp4 e4Nr5a1 17.9744079158 DirectionRule_EE 30.0 1.5 e2e.json
1213 479492633 e5noRbp4 i1Htr3a -0.413528861854 DirectionRule_others 90.0 3.8 i2e.json
1214 479492633 e5noRbp4 i5Sst -0.265839982621 DirectionRule_others 90.0 1.5 i2e.json
1215 479492633 e5noRbp4 e5noRbp4 9.41516605114 DirectionRule_EE 30.0 1.5 e2e.json
1216 479492633 e5noRbp4 i6Sst -0.265839982621 DirectionRule_others 90.0 1.5 i2e.json
1217 479492633 e5noRbp4 e6Ntsr1 2.62483417183 DirectionRule_EE 30.0 3.5 e2e.json
1218 313861608 i5Pvalb e5Rbp4 3.25549691755 DirectionRule_others 90.0 1.2 e2i.json
1219 313861608 i5Pvalb e23Cux2 3.5810466093 DirectionRule_others 90.0 1.2 e2i.json
1220 313861608 i5Pvalb i6Pvalb -1.78116842845 DirectionRule_others 50.0 1.6 i2i.json
1221 313861608 i5Pvalb e4Scnn1a 3.39114262245 DirectionRule_others 90.0 1.2 e2i.json
1222 313861608 i5Pvalb i23Pvalb -1.1824563516600002 DirectionRule_others 50.0 1.6 i2i.json
1223 313861608 i5Pvalb i6Htr3a -0.269420434556 DirectionRule_others 50.0 1.5 i2i.json
1224 313861608 i5Pvalb i5Htr3a -0.269420434556 DirectionRule_others 50.0 1.5 i2i.json
1225 313861608 i5Pvalb i23Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1226 313861608 i5Pvalb e4Rorb 3.39114262245 DirectionRule_others 90.0 1.2 e2i.json
1227 313861608 i5Pvalb e4other 3.39114262245 DirectionRule_others 90.0 1.2 e2i.json
1228 313861608 i5Pvalb i5Pvalb -1.78116842845 DirectionRule_others 50.0 1.6 i2i.json
1229 313861608 i5Pvalb i4Pvalb -1.40697338046 DirectionRule_others 50.0 1.6 i2i.json
1230 313861608 i5Pvalb i23Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1231 313861608 i5Pvalb i4Htr3a -0.269420434556 DirectionRule_others 50.0 1.5 i2i.json
1232 313861608 i5Pvalb i4Sst -0.6735510863899999 DirectionRule_others 50.0 1.5 i2i.json
1233 313861608 i5Pvalb e4Nr5a1 3.39114262245 DirectionRule_others 90.0 1.2 e2i.json
1234 313861608 i5Pvalb i1Htr3a -0.0 DirectionRule_others 50.0 3.8 i2i.json
1235 313861608 i5Pvalb i5Sst -0.5987120767899999 DirectionRule_others 50.0 1.5 i2i.json
1236 313861608 i5Pvalb e5noRbp4 3.25549691755 DirectionRule_others 90.0 1.2 e2i.json
1237 313861608 i5Pvalb i6Sst -0.5987120767899999 DirectionRule_others 50.0 1.5 i2i.json
1238 313861608 i5Pvalb e6Ntsr1 6.78228524489 DirectionRule_others 90.0 1.2 e2i.json
1239 515305346 i5Pvalb e5Rbp4 4.25718387673 DirectionRule_others 90.0 1.2 e2i.json
1240 515305346 i5Pvalb e23Cux2 4.6829022644 DirectionRule_others 90.0 1.2 e2i.json
1241 515305346 i5Pvalb i6Pvalb -2.3292178452 DirectionRule_others 50.0 1.6 i2i.json
1242 515305346 i5Pvalb e4Scnn1a 4.43456653825 DirectionRule_others 90.0 1.2 e2i.json
1243 515305346 i5Pvalb i23Pvalb -1.54628747706 DirectionRule_others 50.0 1.6 i2i.json
1244 515305346 i5Pvalb i6Htr3a -0.35231866566 DirectionRule_others 50.0 1.5 i2i.json
1245 515305346 i5Pvalb i5Htr3a -0.35231866566 DirectionRule_others 50.0 1.5 i2i.json
1246 515305346 i5Pvalb i23Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1247 515305346 i5Pvalb e4Rorb 4.43456653825 DirectionRule_others 90.0 1.2 e2i.json
1248 515305346 i5Pvalb e4other 4.43456653825 DirectionRule_others 90.0 1.2 e2i.json
1249 515305346 i5Pvalb i5Pvalb -2.3292178452 DirectionRule_others 50.0 1.6 i2i.json
1250 515305346 i5Pvalb i4Pvalb -1.83988636511 DirectionRule_others 50.0 1.6 i2i.json
1251 515305346 i5Pvalb i23Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1252 515305346 i5Pvalb i4Htr3a -0.35231866566 DirectionRule_others 50.0 1.5 i2i.json
1253 515305346 i5Pvalb i4Sst -0.880796664152 DirectionRule_others 50.0 1.5 i2i.json
1254 515305346 i5Pvalb e4Nr5a1 4.43456653825 DirectionRule_others 90.0 1.2 e2i.json
1255 515305346 i5Pvalb i1Htr3a -0.0 DirectionRule_others 50.0 3.8 i2i.json
1256 515305346 i5Pvalb i5Sst -0.782930368134 DirectionRule_others 50.0 1.5 i2i.json
1257 515305346 i5Pvalb e5noRbp4 4.25718387673 DirectionRule_others 90.0 1.2 e2i.json
1258 515305346 i5Pvalb i6Sst -0.782930368134 DirectionRule_others 50.0 1.5 i2i.json
1259 515305346 i5Pvalb e6Ntsr1 8.86913307651 DirectionRule_others 90.0 1.2 e2i.json
1260 485574832 e5Rbp4 e5Rbp4 18.9043408062 DirectionRule_EE 30.0 1.5 e2e.json
1261 485574832 e5Rbp4 e23Cux2 16.9566208443 DirectionRule_EE 30.0 1.8 e2e.json
1262 485574832 e5Rbp4 i6Pvalb -0.160130886828 DirectionRule_others 90.0 0.9 i2e.json
1263 485574832 e5Rbp4 e4Scnn1a 36.0901051755 DirectionRule_EE 30.0 1.5 e2e.json
1264 485574832 e5Rbp4 i23Pvalb -0.39538490575 DirectionRule_others 90.0 0.9 i2e.json
1265 485574832 e5Rbp4 i6Htr3a -0.55353886805 DirectionRule_others 90.0 1.5 i2e.json
1266 485574832 e5Rbp4 i5Htr3a -0.55353886805 DirectionRule_others 90.0 1.5 i2e.json
1267 485574832 e5Rbp4 i23Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1268 485574832 e5Rbp4 e4Rorb 36.0901051755 DirectionRule_EE 30.0 1.5 e2e.json
1269 485574832 e5Rbp4 e4other 36.0901051755 DirectionRule_EE 30.0 1.5 e2e.json
1270 485574832 e5Rbp4 i5Pvalb -1.60130886829 DirectionRule_others 90.0 0.9 i2e.json
1271 485574832 e5Rbp4 i4Pvalb -1.44315490598 DirectionRule_others 90.0 0.9 i2e.json
1272 485574832 e5Rbp4 i23Sst -0.434923396325 DirectionRule_others 90.0 1.5 i2e.json
1273 485574832 e5Rbp4 i4Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1274 485574832 e5Rbp4 i4Sst -0.55353886805 DirectionRule_others 90.0 1.5 i2e.json
1275 485574832 e5Rbp4 e4Nr5a1 36.0901051755 DirectionRule_EE 30.0 1.5 e2e.json
1276 485574832 e5Rbp4 i1Htr3a -0.830308302075 DirectionRule_others 90.0 3.8 i2e.json
1277 485574832 e5Rbp4 i5Sst -0.53376962276 DirectionRule_others 90.0 1.5 i2e.json
1278 485574832 e5Rbp4 e5noRbp4 18.9043408062 DirectionRule_EE 30.0 1.5 e2e.json
1279 485574832 e5Rbp4 i6Sst -0.53376962276 DirectionRule_others 90.0 1.5 i2e.json
1280 485574832 e5Rbp4 e6Ntsr1 5.27030107324 DirectionRule_EE 30.0 3.5 e2e.json
1281 478058328 i6Pvalb e5Rbp4 6.18692141413 DirectionRule_others 90.0 1.2 e2i.json
1282 478058328 i6Pvalb e23Cux2 0.0 DirectionRule_others 90.0 1.2 e2i.json
1283 478058328 i6Pvalb i6Pvalb -1.6248135686200005 DirectionRule_others 50.0 1.6 i2i.json
1284 478058328 i6Pvalb e4Scnn1a 0.0 DirectionRule_others 90.0 1.2 e2i.json
1285 478058328 i6Pvalb i23Pvalb -0.0 DirectionRule_others 50.0 1.6 i2i.json
1286 478058328 i6Pvalb i6Htr3a -0.245770119623 DirectionRule_others 50.0 1.5 i2i.json
1287 478058328 i6Pvalb i5Htr3a -0.245770119623 DirectionRule_others 50.0 1.5 i2i.json
1288 478058328 i6Pvalb i23Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1289 478058328 i6Pvalb e4Rorb 0.0 DirectionRule_others 90.0 1.2 e2i.json
1290 478058328 i6Pvalb e4other 0.0 DirectionRule_others 90.0 1.2 e2i.json
1291 478058328 i6Pvalb i5Pvalb -1.6248135686200005 DirectionRule_others 50.0 1.6 i2i.json
1292 478058328 i6Pvalb i4Pvalb -0.0 DirectionRule_others 50.0 1.6 i2i.json
1293 478058328 i6Pvalb i23Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1294 478058328 i6Pvalb i4Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1295 478058328 i6Pvalb i4Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1296 478058328 i6Pvalb e4Nr5a1 0.0 DirectionRule_others 90.0 1.2 e2i.json
1297 478058328 i6Pvalb i1Htr3a -0.0 DirectionRule_others 50.0 3.8 i2i.json
1298 478058328 i6Pvalb i5Sst -0.546155821385 DirectionRule_others 50.0 1.5 i2i.json
1299 478058328 i6Pvalb e5noRbp4 6.18692141413 DirectionRule_others 90.0 1.2 e2i.json
1300 478058328 i6Pvalb i6Sst -0.546155821385 DirectionRule_others 50.0 1.5 i2i.json
1301 478058328 i6Pvalb e6Ntsr1 8.4637084945 DirectionRule_others 90.0 1.2 e2i.json
1302 464198958 i5Sst e5Rbp4 1.28616215031 DirectionRule_others 90.0 1.5 e2i.json
1303 464198958 i5Sst e23Cux2 1.31089603782 DirectionRule_others 90.0 1.5 e2i.json
1304 464198958 i5Sst i6Pvalb -0.559497593241 DirectionRule_others 50.0 1.2 i2i.json
1305 464198958 i5Sst e4Scnn1a 1.28616215031 DirectionRule_others 90.0 1.5 e2i.json
1306 464198958 i5Sst i23Pvalb -0.0 DirectionRule_others 50.0 1.2 i2i.json
1307 464198958 i5Sst i6Htr3a -0.450327331145 DirectionRule_others 50.0 1.5 i2i.json
1308 464198958 i5Sst i5Htr3a -0.450327331145 DirectionRule_others 50.0 1.5 i2i.json
1309 464198958 i5Sst i23Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1310 464198958 i5Sst e4Rorb 1.28616215031 DirectionRule_others 90.0 1.5 e2i.json
1311 464198958 i5Sst e4other 1.28616215031 DirectionRule_others 90.0 1.5 e2i.json
1312 464198958 i5Sst i5Pvalb -0.559497593241 DirectionRule_others 50.0 1.2 i2i.json
1313 464198958 i5Sst i4Pvalb -0.573143876002 DirectionRule_others 50.0 1.2 i2i.json
1314 464198958 i5Sst i23Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1315 464198958 i5Sst i4Htr3a -0.450327331145 DirectionRule_others 50.0 1.5 i2i.json
1316 464198958 i5Sst i4Sst -0.382095917335 DirectionRule_others 50.0 1.5 i2i.json
1317 464198958 i5Sst e4Nr5a1 1.28616215031 DirectionRule_others 90.0 1.5 e2i.json
1318 464198958 i5Sst i1Htr3a -0.0 DirectionRule_others 50.0 3.8 i2i.json
1319 464198958 i5Sst i5Sst -0.545851310478 DirectionRule_others 50.0 1.5 i2i.json
1320 464198958 i5Sst e5noRbp4 1.28616215031 DirectionRule_others 90.0 1.5 e2i.json
1321 464198958 i5Sst i6Sst -0.545851310478 DirectionRule_others 50.0 1.5 i2i.json
1322 464198958 i5Sst e6Ntsr1 1.28616215031 DirectionRule_others 90.0 1.5 e2i.json
1323 473943881 i23Htr3a e5Rbp4 2.8163208351599995 DirectionRule_others 90.0 1.5 e2i.json
1324 473943881 i23Htr3a e23Cux2 8.1085281188 DirectionRule_others 90.0 1.5 e2i.json
1325 473943881 i23Htr3a i6Pvalb -0.0 DirectionRule_others 50.0 1.2 i2i.json
1326 473943881 i23Htr3a e4Scnn1a 2.8163208351599995 DirectionRule_others 90.0 1.5 e2i.json
1327 473943881 i23Htr3a i23Pvalb -0.7000782371590001 DirectionRule_others 50.0 1.2 i2i.json
1328 473943881 i23Htr3a i6Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1329 473943881 i23Htr3a i5Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1330 473943881 i23Htr3a i23Htr3a -0.631777921339 DirectionRule_others 50.0 1.5 i2i.json
1331 473943881 i23Htr3a e4Rorb 2.8163208351599995 DirectionRule_others 90.0 1.5 e2i.json
1332 473943881 i23Htr3a e4other 2.8163208351599995 DirectionRule_others 90.0 1.5 e2i.json
1333 473943881 i23Htr3a i5Pvalb -0.0 DirectionRule_others 50.0 1.2 i2i.json
1334 473943881 i23Htr3a i4Pvalb -0.7000782371590001 DirectionRule_others 50.0 1.2 i2i.json
1335 473943881 i23Htr3a i23Sst -0.887904105664 DirectionRule_others 50.0 1.5 i2i.json
1336 473943881 i23Htr3a i4Htr3a -0.631777921339 DirectionRule_others 50.0 1.5 i2i.json
1337 473943881 i23Htr3a i4Sst -0.887904105664 DirectionRule_others 50.0 1.5 i2i.json
1338 473943881 i23Htr3a e4Nr5a1 2.8163208351599995 DirectionRule_others 90.0 1.5 e2i.json
1339 473943881 i23Htr3a i1Htr3a -1.3318561585 DirectionRule_others 50.0 3.8 i2i.json
1340 473943881 i23Htr3a i5Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1341 473943881 i23Htr3a e5noRbp4 2.8163208351599995 DirectionRule_others 90.0 1.5 e2i.json
1342 473943881 i23Htr3a i6Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1343 473943881 i23Htr3a e6Ntsr1 0.0 DirectionRule_others 90.0 1.5 e2i.json
1344 476048909 e5noRbp4 e5Rbp4 26.8032111073 DirectionRule_EE 30.0 1.5 e2e.json
1345 476048909 e5noRbp4 e23Cux2 24.0416681448 DirectionRule_EE 30.0 1.8 e2e.json
1346 476048909 e5noRbp4 i6Pvalb -0.227038964674 DirectionRule_others 90.0 0.9 i2e.json
1347 476048909 e5noRbp4 e4Scnn1a 51.1697666595 DirectionRule_EE 30.0 1.5 e2e.json
1348 476048909 e5noRbp4 i23Pvalb -0.56059003623 DirectionRule_others 90.0 0.9 i2e.json
1349 476048909 e5noRbp4 i6Htr3a -0.784826050725 DirectionRule_others 90.0 1.5 i2e.json
1350 476048909 e5noRbp4 i5Htr3a -0.784826050725 DirectionRule_others 90.0 1.5 i2e.json
1351 476048909 e5noRbp4 i23Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1352 476048909 e5noRbp4 e4Rorb 51.1697666595 DirectionRule_EE 30.0 1.5 e2e.json
1353 476048909 e5noRbp4 e4other 51.1697666595 DirectionRule_EE 30.0 1.5 e2e.json
1354 476048909 e5noRbp4 i5Pvalb -2.2703896467400004 DirectionRule_others 90.0 0.9 i2e.json
1355 476048909 e5noRbp4 i4Pvalb -2.04615363224 DirectionRule_others 90.0 0.9 i2e.json
1356 476048909 e5noRbp4 i23Sst -0.616649039855 DirectionRule_others 90.0 1.5 i2e.json
1357 476048909 e5noRbp4 i4Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1358 476048909 e5noRbp4 i4Sst -0.784826050725 DirectionRule_others 90.0 1.5 i2e.json
1359 476048909 e5noRbp4 e4Nr5a1 51.1697666595 DirectionRule_EE 30.0 1.5 e2e.json
1360 476048909 e5noRbp4 i1Htr3a -1.17723907609 DirectionRule_others 90.0 3.8 i2e.json
1361 476048909 e5noRbp4 i5Sst -0.7567965489149999 DirectionRule_others 90.0 1.5 i2e.json
1362 476048909 e5noRbp4 e5noRbp4 26.8032111073 DirectionRule_EE 30.0 1.5 e2e.json
1363 476048909 e5noRbp4 i6Sst -0.7567965489149999 DirectionRule_others 90.0 1.5 i2e.json
1364 476048909 e5noRbp4 e6Ntsr1 7.472410369310001 DirectionRule_EE 30.0 3.5 e2e.json
1365 487667205 i4Pvalb e5Rbp4 4.00146851541 DirectionRule_others 90.0 1.2 e2i.json
1366 487667205 i4Pvalb e23Cux2 4.44963298913 DirectionRule_others 90.0 1.2 e2i.json
1367 487667205 i4Pvalb i6Pvalb -0.0 DirectionRule_others 50.0 1.6 i2i.json
1368 487667205 i4Pvalb e4Scnn1a 4.1295155079 DirectionRule_others 90.0 1.2 e2i.json
1369 487667205 i4Pvalb i23Pvalb -1.20099248131 DirectionRule_others 50.0 1.6 i2i.json
1370 487667205 i4Pvalb i6Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1371 487667205 i4Pvalb i5Htr3a -0.317909774466 DirectionRule_others 50.0 1.5 i2i.json
1372 487667205 i4Pvalb i23Htr3a -0.317909774466 DirectionRule_others 50.0 1.5 i2i.json
1373 487667205 i4Pvalb e4Rorb 4.1295155079 DirectionRule_others 90.0 1.2 e2i.json
1374 487667205 i4Pvalb e4other 4.1295155079 DirectionRule_others 90.0 1.2 e2i.json
1375 487667205 i4Pvalb i5Pvalb -1.66019548887 DirectionRule_others 50.0 1.6 i2i.json
1376 487667205 i4Pvalb i4Pvalb -1.20099248131 DirectionRule_others 50.0 1.6 i2i.json
1377 487667205 i4Pvalb i23Sst -0.8830827068479999 DirectionRule_others 50.0 1.5 i2i.json
1378 487667205 i4Pvalb i4Htr3a -0.317909774466 DirectionRule_others 50.0 1.5 i2i.json
1379 487667205 i4Pvalb i4Sst -0.8830827068479999 DirectionRule_others 50.0 1.5 i2i.json
1380 487667205 i4Pvalb e4Nr5a1 4.1295155079 DirectionRule_others 90.0 1.2 e2i.json
1381 487667205 i4Pvalb i1Htr3a -0.0 DirectionRule_others 50.0 3.8 i2i.json
1382 487667205 i4Pvalb i5Sst -0.794774436163 DirectionRule_others 50.0 1.5 i2i.json
1383 487667205 i4Pvalb e5noRbp4 4.00146851541 DirectionRule_others 90.0 1.2 e2i.json
1384 487667205 i4Pvalb i6Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1385 487667205 i4Pvalb e6Ntsr1 0.0 DirectionRule_others 90.0 1.2 e2i.json
1386 471789504 e6Ntsr1 e5Rbp4 8.42400179187 DirectionRule_EE 30.0 1.8 e2e.json
1387 471789504 e6Ntsr1 e23Cux2 0.0 DirectionRule_EE 30.0 0.0 e2e.json
1388 471789504 e6Ntsr1 i6Pvalb -0.0588689066399999 DirectionRule_others 90.0 0.9 i2e.json
1389 471789504 e6Ntsr1 e4Scnn1a 60.6528129016 DirectionRule_EE 30.0 1.9 e2e.json
1390 471789504 e6Ntsr1 i23Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
1391 471789504 e6Ntsr1 i6Htr3a -0.203497455051 DirectionRule_others 90.0 1.5 i2e.json
1392 471789504 e6Ntsr1 i5Htr3a -0.203497455051 DirectionRule_others 90.0 1.5 i2e.json
1393 471789504 e6Ntsr1 i23Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1394 471789504 e6Ntsr1 e4Rorb 60.6528129016 DirectionRule_EE 30.0 1.9 e2e.json
1395 471789504 e6Ntsr1 e4other 60.6528129016 DirectionRule_EE 30.0 1.9 e2e.json
1396 471789504 e6Ntsr1 i5Pvalb -0.5886890664 DirectionRule_others 90.0 0.9 i2e.json
1397 471789504 e6Ntsr1 i4Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
1398 471789504 e6Ntsr1 i23Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
1399 471789504 e6Ntsr1 i4Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1400 471789504 e6Ntsr1 i4Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
1401 471789504 e6Ntsr1 e4Nr5a1 60.6528129016 DirectionRule_EE 30.0 1.9 e2e.json
1402 471789504 e6Ntsr1 i1Htr3a -0.305246182576 DirectionRule_others 90.0 3.8 i2e.json
1403 471789504 e6Ntsr1 i5Sst -0.196229688799 DirectionRule_others 90.0 1.5 i2e.json
1404 471789504 e6Ntsr1 e5noRbp4 8.42400179187 DirectionRule_EE 30.0 1.8 e2e.json
1405 471789504 e6Ntsr1 i6Sst -0.196229688799 DirectionRule_others 90.0 1.5 i2e.json
1406 471789504 e6Ntsr1 e6Ntsr1 19.796404211 DirectionRule_EE 30.0 1.8 e2e.json
1407 480353286 e5noRbp4 e5Rbp4 19.0639242994 DirectionRule_EE 30.0 1.5 e2e.json
1408 480353286 e5noRbp4 e23Cux2 17.099762402 DirectionRule_EE 30.0 1.8 e2e.json
1409 480353286 e5noRbp4 i6Pvalb -0.16148265289 DirectionRule_others 90.0 0.9 i2e.json
1410 480353286 e5noRbp4 e4Scnn1a 36.3947645717 DirectionRule_EE 30.0 1.5 e2e.json
1411 480353286 e5noRbp4 i23Pvalb -0.398722599728 DirectionRule_others 90.0 0.9 i2e.json
1412 480353286 e5noRbp4 i6Htr3a -0.55821163962 DirectionRule_others 90.0 1.5 i2e.json
1413 480353286 e5noRbp4 i5Htr3a -0.55821163962 DirectionRule_others 90.0 1.5 i2e.json
1414 480353286 e5noRbp4 i23Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1415 480353286 e5noRbp4 e4Rorb 36.3947645717 DirectionRule_EE 30.0 1.5 e2e.json
1416 480353286 e5noRbp4 e4other 36.3947645717 DirectionRule_EE 30.0 1.5 e2e.json
1417 480353286 e5noRbp4 i5Pvalb -1.61482652889 DirectionRule_others 90.0 0.9 i2e.json
1418 480353286 e5noRbp4 i4Pvalb -1.4553374890000002 DirectionRule_others 90.0 0.9 i2e.json
1419 480353286 e5noRbp4 i23Sst -0.4385948597 DirectionRule_others 90.0 1.5 i2e.json
1420 480353286 e5noRbp4 i4Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1421 480353286 e5noRbp4 i4Sst -0.55821163962 DirectionRule_others 90.0 1.5 i2e.json
1422 480353286 e5noRbp4 e4Nr5a1 36.3947645717 DirectionRule_EE 30.0 1.5 e2e.json
1423 480353286 e5noRbp4 i1Htr3a -0.8373174594249999 DirectionRule_others 90.0 3.8 i2e.json
1424 480353286 e5noRbp4 i5Sst -0.53827550963 DirectionRule_others 90.0 1.5 i2e.json
1425 480353286 e5noRbp4 e5noRbp4 19.0639242994 DirectionRule_EE 30.0 1.5 e2e.json
1426 480353286 e5noRbp4 i6Sst -0.53827550963 DirectionRule_others 90.0 1.5 i2e.json
1427 480353286 e5noRbp4 e6Ntsr1 5.31479101684 DirectionRule_EE 30.0 3.5 e2e.json
1428 486146828 e4other e5Rbp4 4.7641130001 DirectionRule_EE 30.0 2.5 e2e.json
1429 486146828 e4other e23Cux2 4.26262742115 DirectionRule_EE 30.0 1.6 e2e.json
1430 486146828 e4other i6Pvalb -0.0876124805595 DirectionRule_others 90.0 0.9 i2e.json
1431 486146828 e4other e4Scnn1a 6.243495458069999 DirectionRule_EE 30.0 1.3 e2e.json
1432 486146828 e4other i23Pvalb -0.60571591498 DirectionRule_others 90.0 0.9 i2e.json
1433 486146828 e4other i6Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1434 486146828 e4other i5Htr3a -0.313674313114 DirectionRule_others 90.0 1.5 i2e.json
1435 486146828 e4other i23Htr3a -0.313674313114 DirectionRule_others 90.0 1.5 i2e.json
1436 486146828 e4other e4Rorb 6.243495458069999 DirectionRule_EE 30.0 1.3 e2e.json
1437 486146828 e4other e4other 6.243495458069999 DirectionRule_EE 30.0 1.3 e2e.json
1438 486146828 e4other i5Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
1439 486146828 e4other i4Pvalb -0.6922467599750001 DirectionRule_others 90.0 0.9 i2e.json
1440 486146828 e4other i23Sst -0.324490668739 DirectionRule_others 90.0 1.5 i2e.json
1441 486146828 e4other i4Htr3a -0.313674313114 DirectionRule_others 90.0 1.5 i2e.json
1442 486146828 e4other i4Sst -0.313674313114 DirectionRule_others 90.0 1.5 i2e.json
1443 486146828 e4other e4Nr5a1 6.243495458069999 DirectionRule_EE 30.0 1.3 e2e.json
